Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
56,0,667,1,1,4,1,3,1,57,3,2,0,3,0,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9,0
29,2,1092,1,1,4,3,1,1,36,3,1,6,4,1,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2,1
42,2,300,1,2,3,1,1,1,56,3,5,3,3,1,18880,17312,5,0,11,3,1,0,24,2,2,22,6,4,14,0
56,2,310,1,7,2,5,4,1,72,3,1,2,3,1,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,1
41,2,582,1,28,4,1,1,0,60,2,4,4,2,1,13570,5640,0,0,23,4,3,1,21,3,3,20,7,0,10,0
34,2,704,2,28,3,2,4,0,95,2,2,7,3,1,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,0
36,0,301,2,15,4,2,4,1,88,1,2,7,4,0,5406,10436,1,0,24,4,1,1,15,4,2,15,12,11,11,0
41,2,930,2,3,3,1,3,1,57,2,2,7,2,0,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4,0
32,2,529,1,2,3,5,4,1,78,3,1,6,1,2,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2,0
35,2,1146,0,26,4,1,3,0,31,3,3,1,4,2,8837,16642,1,1,16,3,3,0,9,2,3,9,0,1,7,0
38,2,345,2,10,2,1,1,0,100,3,2,7,4,1,5343,5982,1,0,11,3,3,1,10,1,3,10,7,1,9,0
50,1,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,1
36,2,1120,2,11,4,2,2,0,100,2,2,7,4,1,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,0
45,2,374,2,20,3,1,4,0,50,3,2,7,3,2,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1,0
40,2,1322,1,2,4,1,3,1,52,2,1,6,3,2,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,0
35,1,1199,1,18,4,1,3,1,80,3,2,0,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,0
40,2,1194,1,2,4,3,3,0,98,3,1,6,3,1,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,0
35,2,287,1,1,4,1,3,0,62,1,1,6,4,1,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1,0
29,2,1378,1,13,2,4,4,1,46,2,2,2,2,1,4025,23679,4,1,13,3,1,1,10,2,3,4,3,0,3,0
29,2,468,1,28,4,3,4,0,73,2,1,6,1,2,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4,0
50,2,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,1
39,2,722,2,24,1,2,2,0,60,2,4,7,4,1,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,0
31,0,325,1,5,3,3,2,1,74,3,2,4,1,2,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,0
26,2,1167,2,5,3,4,4,0,30,2,1,8,3,2,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,0
36,1,884,1,23,2,3,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,0
39,2,613,1,6,1,3,4,1,42,2,3,0,1,1,9991,21457,4,0,15,3,1,1,9,5,3,7,7,1,7,0
27,2,155,1,4,3,1,2,1,87,4,2,4,2,1,6142,5174,1,1,20,4,2,1,6,0,3,6,2,0,3,0
49,1,1023,2,2,3,3,4,1,63,2,2,7,2,1,5390,13243,2,0,14,3,4,0,17,3,2,9,6,0,8,0
34,2,628,1,8,3,3,2,1,82,4,2,2,3,1,4404,10228,2,0,12,3,1,0,6,3,4,4,3,1,2,0
26,1,649,2,23,3,4,3,1,42,3,1,8,1,2,1393,10437,1,0,15,3,3,0,1,3,3,1,0,0,0,1
48,2,400,2,22,3,2,3,1,42,2,3,7,1,0,10637,16414,4,0,12,3,1,1,22,2,3,4,3,2,0,1
29,1,978,1,16,2,1,2,0,74,3,2,3,3,1,9838,23117,3,0,11,3,2,0,9,1,3,1,0,0,0,1
29,1,442,1,15,2,1,2,0,61,1,1,7,2,2,2610,14687,1,0,18,3,2,0,1,3,2,1,1,1,1,1
24,2,489,1,4,1,1,1,0,48,2,1,7,2,2,2456,4232,3,0,13,3,2,0,5,3,3,3,3,1,3,1
41,1,784,1,5,4,1,1,1,67,1,2,5,3,2,10280,25664,4,0,13,3,3,0,12,2,2,3,2,0,2,1
36,0,661,1,2,3,1,1,0,52,2,1,2,1,2,3818,16991,2,0,21,3,2,0,9,2,3,1,0,0,0,1
32,1,585,1,9,1,3,1,1,41,1,1,2,3,0,3376,6692,6,0,13,3,1,2,7,2,3,4,3,0,3,1
27,2,340,2,10,3,1,2,0,54,1,2,7,3,1,5347,26233,1,1,11,3,3,0,5,1,3,4,3,0,2,1
54,1,1099,1,22,2,1,1,1,93,2,1,2,3,2,2566,10265,0,0,16,3,3,0,4,2,3,3,2,1,0,1
27,1,1072,1,3,4,1,3,0,60,2,2,6,3,2,6227,8568,1,0,11,3,1,0,8,0,3,8,7,6,4,1
20,1,679,1,2,1,4,3,0,96,1,1,7,1,1,2336,20964,0,0,19,3,1,0,2,4,3,2,1,0,1,1
52,2,608,1,3,4,4,2,0,77,2,3,3,4,1,9944,14562,0,0,15,3,2,1,31,3,3,30,7,0,8,1
30,0,1187,0,23,2,2,2,0,58,2,3,0,1,1,9303,11965,4,0,13,3,1,1,10,2,2,6,4,0,5,1
38,1,910,0,19,3,0,2,0,44,2,3,1,1,0,9961,11630,8,1,14,3,3,2,14,1,2,4,3,0,3,1
27,1,1494,2,1,2,4,1,1,91,3,1,8,2,0,2911,15759,2,0,14,3,3,1,5,3,3,3,2,0,2,1
36,1,541,1,10,3,3,1,1,60,2,3,4,2,0,10089,22405,6,0,11,3,2,1,16,4,3,2,1,0,0,1
47,2,1102,2,12,2,2,3,0,46,2,2,7,3,1,7484,5893,1,0,17,3,1,2,8,3,3,8,7,6,6,1
45,1,846,2,26,3,1,3,0,63,2,3,7,1,0,11808,16783,4,1,14,3,2,0,20,2,2,2,1,1,0,1
30,2,691,1,8,3,2,1,0,77,1,1,6,2,1,4297,25530,5,0,13,3,3,0,5,3,2,3,2,1,2,1
32,2,726,1,6,1,3,2,0,71,3,1,4,1,1,3056,17148,2,0,11,3,2,0,8,2,3,4,3,2,4,1
37,1,956,2,4,2,3,3,0,42,3,2,7,2,1,5341,17720,4,0,16,3,1,0,11,3,1,1,0,0,0,1
22,1,714,0,15,2,3,2,0,82,2,1,3,2,1,2005,6522,0,1,17,3,2,0,3,2,3,3,1,0,2,1
32,2,834,1,10,2,2,1,0,63,1,1,3,1,1,4624,14705,4,0,13,3,1,0,11,2,1,1,0,0,0,1
44,2,962,2,8,2,1,3,0,45,2,3,7,4,1,8560,5743,1,0,15,3,1,1,11,4,3,11,7,5,7,1
24,1,497,1,8,2,2,3,0,95,2,1,4,1,1,2596,21206,0,0,19,3,1,0,1,4,3,0,0,0,0,1
28,2,1052,1,4,2,4,4,0,85,3,1,6,1,2,2661,8591,4,0,11,3,2,0,7,4,2,4,1,0,3,1
41,2,615,1,4,2,1,1,0,88,2,2,4,2,2,6641,18891,5,1,14,3,2,0,15,2,3,2,0,0,1,1
28,1,745,1,3,2,1,2,1,93,2,1,2,3,1,3796,20942,4,1,12,3,2,0,6,2,1,2,2,1,2,1
31,2,447,0,17,4,0,3,1,82,3,1,1,1,1,2854,21622,0,0,16,3,3,0,3,3,2,1,0,0,0,1
51,2,1026,2,5,3,1,2,1,63,2,3,7,1,1,8466,21533,9,0,18,3,3,0,10,2,2,8,7,6,6,1
47,1,446,1,2,4,3,2,0,80,2,3,2,4,0,10962,14193,2,0,14,3,2,1,28,4,3,27,7,4,7,1
48,2,973,2,5,3,1,2,1,62,2,3,7,1,1,8805,21533,9,0,18,3,3,0,10,2,2,8,7,6,5,1
37,1,656,2,1,3,1,1,0,48,2,3,7,2,1,10705,15002,4,0,11,3,3,0,17,2,1,13,0,10,6,1
21,2,154,1,12,3,1,3,0,87,3,1,7,2,2,2698,25436,1,0,14,3,4,0,1,0,3,1,0,0,0,1
30,0,685,2,26,3,2,1,1,65,2,2,7,3,1,5525,21179,1,0,11,3,3,0,9,4,3,8,6,0,7,1
38,2,1117,0,1,2,2,2,1,80,2,2,3,1,1,10169,3543,5,0,12,3,4,1,18,2,3,15,6,4,6,1
30,1,595,1,6,1,3,2,1,84,3,1,4,1,2,3028,17068,2,0,11,3,3,0,6,2,2,2,1,0,2,1
29,1,336,1,15,1,3,3,0,81,2,2,0,3,2,7478,22933,0,0,12,3,1,0,9,1,2,7,6,6,6,1
30,1,1039,1,1,3,2,4,0,66,3,1,7,1,2,2432,8405,2,1,11,3,1,0,4,3,3,3,2,1,2,1
32,2,889,1,4,1,2,2,1,83,3,1,6,1,1,2981,16902,1,0,11,3,2,0,7,2,3,4,2,0,2,1
50,1,410,2,6,1,3,2,1,43,2,2,7,3,2,5130,21563,4,0,16,3,3,0,11,3,2,7,6,6,2,1
27,2,417,0,22,4,5,2,0,68,2,1,5,2,1,2548,18316,4,0,15,3,2,0,5,2,4,1,1,0,0,1
20,2,125,1,6,3,4,1,1,79,2,1,2,1,2,2856,13000,1,0,18,3,2,0,1,2,3,1,0,0,0,1
50,1,874,1,3,4,3,3,1,82,2,2,6,2,1,4804,17428,2,0,14,3,2,0,7,3,2,2,0,2,2,1
43,1,1360,1,21,2,1,1,1,91,2,2,2,1,1,4461,22749,2,0,19,3,1,0,17,2,3,5,3,1,2,1
51,1,684,1,3,4,4,2,0,79,2,3,4,3,1,10439,14837,0,0,16,3,2,0,32,3,2,30,6,0,8,1
29,2,889,2,11,4,2,2,0,44,2,2,7,3,2,5366,8211,0,1,16,3,2,0,11,0,3,10,7,8,6,1
39,1,625,1,7,2,2,1,1,60,1,2,3,3,1,6316,23076,1,1,20,3,2,0,12,3,3,7,5,0,4,1
36,1,544,1,10,3,3,1,1,59,2,3,4,2,0,10093,22390,6,0,12,3,2,1,16,4,3,3,2,1,0,1
23,2,391,1,4,3,2,2,0,43,2,1,7,2,2,1759,22128,1,0,12,3,3,0,1,3,2,1,1,0,1,1
32,1,1074,1,7,2,1,4,0,78,3,2,2,3,1,4873,22860,0,0,18,3,1,1,9,2,2,9,3,1,1,1
31,1,536,1,4,3,5,3,1,42,3,1,6,4,1,2251,3411,7,0,21,3,3,0,5,4,3,1,0,0,0,1
31,1,443,1,19,2,2,3,0,77,2,1,4,2,2,3239,11731,2,0,12,3,2,0,4,2,4,3,2,0,2,1
37,2,713,1,20,2,1,2,0,53,2,2,4,2,1,6232,15160,3,0,14,3,1,0,9,1,3,2,1,0,2,1
37,2,229,1,17,2,1,2,0,71,3,2,4,1,1,8695,10364,2,0,20,4,3,0,11,2,2,3,2,1,2,1
41,2,864,1,3,3,1,1,0,83,2,1,2,1,1,2417,14663,3,0,12,3,3,0,8,3,3,2,2,1,2,1
28,0,353,1,11,2,3,3,1,44,2,1,6,1,2,2277,10239,0,1,20,3,1,0,3,0,3,2,1,0,1,1
43,1,437,1,1,2,3,3,1,97,3,1,6,1,0,2310,11080,1,0,12,3,3,2,5,2,2,4,2,1,2,1
27,1,909,0,18,2,3,3,0,69,3,1,1,2,1,2249,6744,0,0,11,3,3,0,5,3,2,4,1,1,3,1
34,1,1052,1,3,2,1,1,1,71,2,1,6,1,1,3272,3237,1,1,11,3,1,0,9,2,3,9,7,7,6,1
35,2,988,1,10,3,1,3,0,93,2,1,6,1,2,2635,11195,3,1,16,3,3,0,4,4,3,2,1,0,0,1
32,2,423,2,2,4,2,3,1,81,1,2,7,2,1,9914,26180,6,0,11,3,3,0,7,2,2,2,2,2,2,1
36,1,613,1,10,3,3,2,1,58,2,3,5,2,0,10169,22081,7,0,13,3,2,1,16,4,3,6,5,2,0,1
25,2,221,0,22,1,0,3,0,56,1,1,1,3,1,1660,11576,1,0,11,3,2,0,2,2,3,1,0,0,0,1
34,2,609,1,10,3,1,3,0,38,3,1,5,2,2,2798,8722,1,0,14,3,2,0,9,1,3,8,6,7,6,1
39,1,705,2,4,2,2,3,0,92,2,1,8,3,1,2718,11809,4,0,12,3,3,1,11,3,3,5,3,3,3,1
27,2,208,2,7,3,2,2,0,51,2,2,7,2,2,5635,26842,2,0,12,3,3,0,6,1,3,5,3,0,2,1
23,1,709,1,3,1,3,1,0,89,2,1,5,2,1,2175,9325,2,0,11,3,3,0,3,2,2,3,2,1,2,1
40,1,402,1,5,2,5,3,1,52,3,1,4,3,1,2306,3523,8,0,18,3,3,0,7,4,2,4,3,3,3,1
27,2,1476,1,9,1,1,2,0,75,3,1,3,3,1,2664,22740,1,1,12,3,3,0,2,4,2,1,1,0,0,1
33,1,664,1,13,3,2,2,1,58,2,3,4,1,1,10134,22019,6,0,15,3,2,0,13,2,3,8,7,3,0,1
34,1,454,1,10,3,1,2,1,93,3,1,3,2,1,3798,21533,3,0,13,3,2,0,6,2,1,3,2,1,2,1
44,2,385,1,18,2,3,4,0,68,3,2,0,1,1,9012,10774,3,0,22,4,3,0,12,2,3,8,7,3,7,1
36,2,766,2,9,3,2,3,1,55,2,3,7,1,1,10121,21530,9,0,17,3,3,0,14,2,2,12,11,6,0,1
38,0,888,0,24,3,0,1,0,56,3,3,1,1,0,10536,11142,6,1,14,3,3,2,10,2,2,5,3,2,4,1
27,1,153,1,6,2,2,1,0,55,2,1,2,2,2,2486,25592,0,0,17,3,1,0,3,2,2,2,2,1,2,1
33,2,526,1,4,2,1,1,0,42,3,1,2,1,1,2658,21622,6,0,18,3,1,0,12,2,3,8,6,0,6,1
29,1,685,1,15,2,2,2,1,80,2,1,6,2,1,2221,14730,1,0,15,3,3,0,2,2,2,2,1,0,0,1
35,2,720,0,5,3,0,2,0,60,2,1,2,1,0,2207,23624,4,1,21,3,3,0,6,3,3,3,2,0,2,1
44,1,337,1,11,4,1,3,0,82,3,1,3,1,1,5155,5362,6,0,17,3,2,1,9,2,2,6,2,1,5,1
49,2,407,2,26,3,2,3,1,39,2,3,7,1,0,10803,16545,4,0,12,3,1,1,20,2,3,3,2,2,0,1
28,2,117,1,23,3,1,2,0,49,2,1,3,3,1,2070,12376,4,1,12,3,2,0,6,3,3,4,2,0,2,1
37,1,1072,1,5,3,4,3,0,72,3,1,4,3,1,3049,11458,1,1,12,3,3,0,10,3,2,5,4,4,4,1
25,2,1093,1,8,3,2,3,0,86,1,1,4,1,1,2649,18121,1,1,14,3,1,0,3,1,2,2,1,0,0,1
31,1,700,2,23,4,1,1,1,64,2,2,7,3,1,5676,21039,1,1,11,3,2,0,10,3,2,9,7,0,7,1
42,2,1257,0,1,1,2,2,1,85,2,3,1,1,1,10460,2772,7,0,13,3,3,1,22,1,3,19,6,3,6,1
27,2,472,0,9,3,0,1,1,57,2,1,2,1,0,2323,3120,3,1,15,3,3,2,4,2,2,2,1,2,0,1
32,1,544,1,7,3,2,4,1,37,3,1,7,1,1,1973,26761,1,0,20,3,1,0,2,3,2,1,0,0,0,1
24,1,315,1,6,1,1,3,0,70,3,1,4,2,2,2458,25993,0,0,21,3,1,0,1,2,3,1,0,0,0,1
42,1,287,1,21,4,1,1,0,98,3,2,5,1,1,4551,5774,2,0,14,3,3,1,6,3,2,2,1,0,1,1
25,2,862,1,11,2,1,2,0,85,2,1,3,2,1,2212,3555,3,0,13,3,2,0,4,3,1,3,2,1,2,1
32,0,966,1,11,3,1,2,0,50,3,1,6,3,2,4700,4406,4,0,12,3,1,0,8,2,1,5,2,3,5,1
29,1,436,2,10,3,1,2,0,61,1,1,8,1,1,2449,14561,1,0,15,3,3,0,1,2,3,1,1,1,1,1
34,2,1374,2,11,4,2,2,1,88,2,2,7,1,0,6084,8624,4,1,12,3,2,2,14,2,3,2,2,2,2,1
30,0,492,0,8,2,1,3,0,57,2,1,3,2,0,2237,9970,3,0,15,3,2,0,5,0,2,3,2,1,2,1
33,2,703,1,1,2,1,1,0,71,1,1,6,2,1,2322,3857,5,1,13,3,3,0,8,3,3,6,5,2,5,1
37,1,630,1,4,2,2,3,0,96,2,1,6,1,0,2368,11255,3,1,15,3,3,1,4,3,2,2,1,1,1,1
23,1,516,1,7,2,3,3,0,96,2,1,5,1,1,2548,21168,0,0,19,3,1,0,1,4,3,0,0,0,0,1
31,1,532,1,19,3,1,1,1,65,3,3,0,3,0,9833,22894,3,0,11,3,1,0,12,2,3,1,0,0,0,1
32,1,1009,1,7,2,1,3,1,76,2,2,2,3,1,5102,22852,1,0,19,3,1,0,9,3,3,9,4,0,1,1
31,2,797,1,1,2,1,2,1,66,2,2,6,1,1,9783,5052,1,0,11,3,4,1,11,3,3,10,7,5,6,1
36,2,949,1,14,2,2,1,0,66,1,2,1,2,1,5014,14178,4,0,15,3,1,0,13,2,1,3,1,1,1,1
26,1,926,0,18,2,3,3,0,67,2,1,1,2,0,2178,6907,0,0,11,3,2,0,5,2,3,4,0,0,3,1
26,1,235,1,3,2,4,1,1,79,2,1,2,1,1,2876,13069,2,0,18,3,2,0,1,2,2,1,0,0,0,1
27,1,1034,2,6,2,2,2,0,62,3,2,7,3,1,4633,24404,8,0,13,3,2,0,4,2,3,2,2,1,0,1
30,2,470,1,8,3,1,1,0,55,1,1,7,1,1,2726,14633,1,0,12,3,3,0,2,3,3,2,2,1,2,1
38,1,934,1,15,1,1,2,0,72,1,1,6,1,1,4209,4633,3,1,20,3,1,0,9,4,3,8,2,5,5,1
43,0,734,1,1,3,2,2,0,64,2,1,3,1,2,4067,17208,2,1,19,3,2,0,8,2,3,0,0,0,0,1
55,2,1158,1,23,2,1,1,1,96,3,1,2,3,2,2604,10289,1,0,15,3,3,0,5,3,3,4,2,0,0,1
42,2,633,2,9,1,3,1,1,50,1,2,7,4,0,5328,21868,5,0,14,3,3,1,8,2,2,4,3,3,2,1
21,2,1402,1,17,1,3,3,0,63,3,1,5,3,2,2695,8842,1,0,18,3,1,0,1,2,2,1,0,0,0,1
30,0,1271,1,21,2,4,2,1,70,2,3,0,1,2,8843,12522,1,0,12,3,1,0,9,2,2,9,7,1,8,1
31,2,306,2,19,2,1,2,0,59,2,3,7,1,1,7969,10609,1,0,16,3,2,0,11,2,1,5,3,1,4,1
47,1,605,1,2,1,2,3,1,64,2,1,2,3,0,2540,13282,6,0,15,3,3,0,2,2,2,1,0,0,0,1
47,1,759,1,7,3,1,1,0,84,3,2,3,3,0,7303,14172,4,0,11,3,4,1,11,2,3,7,4,0,2,1
22,2,1158,1,8,1,2,3,0,37,3,1,5,2,1,1181,26937,1,1,11,3,4,0,1,4,3,1,0,0,0,1
35,1,1454,1,11,5,1,2,0,96,2,2,6,1,0,6341,8701,4,0,12,3,1,2,15,2,3,3,2,2,2,1
31,2,1406,2,11,2,1,3,0,80,3,2,7,2,2,9637,23072,3,1,12,3,3,0,6,0,2,2,1,2,2,1
32,1,1088,1,16,1,1,1,0,73,1,1,6,1,1,3935,4723,1,0,21,3,2,0,9,4,3,9,1,5,6,1
33,1,369,1,25,2,3,3,0,74,2,1,2,2,1,3351,11665,0,0,11,3,2,0,8,2,3,5,4,1,4,1
32,1,517,1,7,3,2,1,1,49,2,1,6,1,1,2190,15436,7,1,14,3,2,1,6,2,3,2,1,0,1,1
33,1,611,2,8,2,4,2,0,46,3,2,7,2,1,5515,17623,4,0,14,3,1,0,9,3,1,3,1,0,0,1
43,2,350,2,14,3,2,2,1,53,2,3,7,3,0,9750,16416,3,0,11,3,1,0,21,1,3,6,5,2,1,1
27,2,995,1,19,2,1,2,0,82,2,1,3,2,1,2246,3238,2,0,15,3,1,0,2,1,1,1,0,0,0,1
39,0,952,1,14,3,1,1,0,93,3,4,4,2,1,12770,15616,5,0,13,3,4,1,21,2,2,8,2,4,2,1
29,1,449,1,19,2,1,3,0,66,1,1,6,3,2,2533,14716,1,0,20,3,2,0,1,3,2,1,0,1,0,1
44,2,398,1,11,4,2,3,0,63,3,1,4,1,1,4514,4798,4,0,16,3,1,1,8,3,1,7,3,1,5,1
28,1,644,0,10,3,1,3,0,88,2,1,3,2,1,2637,21172,0,0,15,3,1,0,5,2,3,4,3,0,3,1
26,2,988,2,4,4,2,3,1,51,2,2,7,3,1,5851,8465,1,1,12,3,2,0,8,0,3,7,6,6,3,1
19,0,487,1,9,2,3,1,0,91,2,1,5,1,2,1913,6086,1,0,23,3,2,0,1,2,3,0,0,0,0,1
20,2,128,1,4,3,4,1,1,83,2,1,2,1,2,2970,13007,1,0,18,3,2,0,1,2,3,1,0,0,0,1
35,2,547,1,23,2,1,2,1,51,2,2,4,3,1,5912,15432,2,1,13,3,1,0,8,1,3,1,0,0,1,1
40,2,1081,1,2,4,1,1,0,57,1,1,2,4,0,2778,17726,3,1,13,3,3,0,9,1,1,6,6,0,0,1
50,2,430,1,25,3,2,3,0,43,2,3,6,1,0,10783,16383,3,0,13,3,2,1,21,3,3,6,2,1,0,1
31,1,688,1,14,3,2,2,0,91,3,1,7,3,1,1377,16205,1,0,14,3,2,0,3,3,2,3,0,2,2,1
33,1,265,1,9,2,1,3,0,35,1,1,7,3,0,2308,12115,0,0,15,3,3,0,3,2,2,2,2,0,0,1
39,1,1154,2,2,2,3,4,0,42,3,2,7,3,1,5218,17758,3,1,17,3,1,0,11,3,2,0,0,0,0,1
35,1,146,1,4,3,3,2,0,58,3,1,2,2,2,2433,25830,0,0,18,3,1,0,4,3,3,2,1,0,1,1
34,2,507,2,18,2,1,2,1,68,2,2,7,3,2,6098,13075,2,0,17,3,3,0,10,2,3,6,4,4,4,1
51,2,735,0,12,3,3,3,0,92,2,3,0,2,1,10393,2919,4,0,12,3,4,1,32,2,2,30,8,9,6,1
30,1,1055,1,1,3,1,4,0,56,3,1,7,1,2,2332,8339,1,1,11,3,1,0,3,2,3,3,2,1,2,1
29,1,886,1,9,2,1,3,0,92,2,1,6,1,1,2401,11462,5,1,19,3,3,0,3,4,2,0,0,0,0,1
31,2,468,0,17,4,0,3,1,81,3,1,1,1,1,2830,21653,1,0,16,3,3,0,3,3,2,1,0,0,0,1
26,2,1085,1,9,3,2,2,0,69,2,1,5,2,2,1201,16466,1,0,13,3,2,0,1,4,2,1,0,0,0,1
31,1,283,1,21,3,1,4,0,85,3,1,6,2,0,2094,16754,1,1,17,3,1,0,8,3,2,8,2,5,6,1
35,1,693,1,13,4,4,3,1,38,2,1,3,2,0,3974,10167,1,1,24,4,3,0,7,2,1,5,3,1,3,1
31,2,282,2,18,2,1,2,0,63,2,3,7,1,1,8118,10480,1,0,17,3,2,0,11,2,1,3,2,1,3,1
42,1,498,1,11,2,1,2,1,44,2,3,6,1,1,13694,2444,0,0,12,3,2,0,22,1,2,20,8,12,13,1
25,2,822,1,19,2,2,3,0,39,2,1,7,2,1,2425,18749,1,0,17,3,2,2,1,2,3,1,0,0,0,1
42,0,721,1,1,3,2,2,0,63,2,1,3,1,2,4028,17205,2,1,19,3,2,0,8,2,3,0,0,0,0,1
33,2,630,1,8,3,3,4,1,50,3,1,3,1,1,4052,4873,1,0,15,3,2,0,9,3,1,9,4,1,7,1
31,1,249,1,5,2,1,1,0,48,3,1,6,3,2,2432,15288,2,1,14,3,1,0,7,2,2,3,0,0,2,1
31,0,1290,2,15,3,2,1,1,57,3,2,7,3,2,5311,4127,7,0,14,3,2,0,8,2,2,4,2,0,3,1
39,0,1422,1,23,3,1,1,0,99,3,4,6,2,1,13148,16915,4,0,15,3,4,0,21,2,2,1,0,0,0,1
30,1,368,1,16,2,1,2,0,62,2,1,6,3,2,2436,14985,1,1,19,3,1,0,3,2,2,2,0,0,1,1
28,1,408,1,24,4,4,2,0,70,2,1,6,2,1,2545,18300,4,0,15,3,2,0,5,2,4,1,1,0,0,1
39,2,866,1,17,2,1,2,0,56,2,2,5,2,1,6536,14836,3,0,16,3,1,1,10,1,3,4,3,0,3,1
31,1,372,2,10,3,3,1,0,64,3,2,7,1,2,7060,17959,2,0,14,3,1,0,6,3,2,5,2,0,1,1
31,2,453,1,15,1,2,4,1,50,3,1,7,3,2,1926,26634,1,0,20,3,3,0,2,2,2,0,0,0,0,1
39,2,999,2,1,2,1,2,0,91,2,2,7,3,1,6014,19630,7,1,11,3,1,0,8,0,1,6,4,0,5,1
49,1,806,1,11,3,3,2,0,58,2,3,2,1,1,9662,12112,5,0,13,3,3,0,25,0,2,10,8,3,9,1
45,0,565,1,24,3,1,1,1,81,3,2,3,2,1,11368,10131,1,0,13,3,3,0,9,2,2,9,7,8,8,1
30,1,227,0,9,3,1,1,0,36,2,1,5,2,1,1431,22324,0,0,11,3,2,0,1,2,3,1,0,0,0,1
36,2,1251,1,11,4,2,2,1,67,3,1,6,1,0,3685,11222,1,0,14,3,3,0,7,2,1,4,2,0,2,1
34,1,761,2,17,2,2,1,1,59,1,2,7,4,0,5476,21888,4,1,13,3,3,1,7,2,2,3,3,1,3,1
37,2,963,1,8,2,4,4,0,80,3,2,5,1,1,9414,10462,1,0,22,4,1,0,10,2,3,8,7,3,7,1
43,2,1086,1,10,3,1,3,0,95,2,1,6,2,2,2906,10861,1,1,11,3,3,0,5,4,3,5,3,0,1,1
29,2,877,1,10,3,2,1,0,78,1,1,6,3,1,3962,24760,4,1,12,3,3,0,4,3,2,2,2,2,2,1
40,1,1273,1,17,2,1,2,1,87,2,2,2,2,1,4596,22780,1,0,18,3,1,0,14,2,3,7,3,1,1,1
31,1,1129,1,11,2,2,2,0,75,3,2,5,3,1,9922,23075,4,0,11,3,3,0,9,1,3,1,0,1,1,1
36,1,1361,1,11,2,1,2,0,73,2,2,5,3,2,10132,23980,2,0,12,3,4,0,10,0,3,2,0,1,2,1
33,1,1087,0,5,3,2,1,0,63,3,1,4,1,1,3126,3130,1,0,12,3,2,0,7,1,3,7,5,6,5,1
47,1,765,1,7,3,1,1,0,84,3,2,3,3,0,7277,14175,4,0,11,3,4,1,11,2,3,7,4,0,2,1
27,1,685,1,2,1,3,2,0,55,2,1,4,1,1,2725,6633,0,0,16,3,3,0,4,1,3,3,2,0,2,1
44,1,336,2,25,3,1,1,0,96,2,2,7,1,1,4526,5685,2,0,13,3,3,2,5,4,3,1,1,0,0,1
28,2,1041,0,13,2,2,2,0,75,3,1,1,2,1,2459,3231,1,0,13,3,2,0,1,1,1,1,0,0,0,1
27,2,559,1,1,2,1,3,0,49,2,1,2,3,1,3924,9769,0,1,16,3,2,0,4,2,2,3,2,0,2,1
40,1,788,1,8,2,2,4,0,93,2,1,7,2,1,2553,11634,3,1,14,3,3,1,12,3,3,5,4,4,4,1
21,1,429,1,11,2,1,2,1,58,1,1,4,4,2,1108,8727,1,0,18,3,3,0,1,3,2,1,0,1,0,1
32,2,554,0,18,4,0,3,0,85,3,1,2,1,1,2992,21540,0,0,17,3,3,0,2,4,2,1,0,0,0,1
49,1,711,2,5,2,1,2,0,70,1,4,5,3,1,16125,24940,4,0,12,3,3,0,28,3,1,27,9,10,9,1
22,2,1200,1,13,3,3,3,0,75,2,1,4,2,1,2521,18445,2,0,13,3,1,0,2,2,2,2,0,0,1,1
38,2,711,1,10,3,1,3,1,78,3,1,2,1,1,2127,21914,3,0,13,3,2,0,13,2,1,5,4,0,1,1
52,1,705,1,5,3,1,3,1,57,1,4,6,2,1,15963,24930,7,0,11,3,3,0,32,2,1,26,9,13,9,1
